SKU,Description,Name,DisplayName,Available in SNaP,Pricing Formula,Cost,FranchisePrice,RetailPrice,Series,UOM,ProductType,VendorName,VendorItemNum,Type,Thickness,TypeCode,ColorCode,ProfileCode,IsActive
PM-0000509,TL LeaveLikatre 3/4,TL LeaveLikatre 15150,TL LeaveLikatre 3/4,yes,PM Thermo,1.594,4.0479,18.23,TIMBERLINE,SF,PM,SPELLMAN,0,2,0.75,15150,165400,0,N
PM-0000513,Bankers Grey 250,Bankers Grey250,Iron Mountain 250,yes,PM Thermo,1.994,4.5217,19.17,PANOLAM,SF,PM,SPELLMAN,0,2,0.25,10200,114075,0,Y
PM-0000514,Calypso250 1/4,CALYPSO250,Birchwood Breeze (Calypso) Δ,yes,PM Thermo,1.443,3.8728,17.87,0,SF,PM,SPELLMAN,0,2,0.25,10205,117021,0,Y
PM-0000525,SALT Canyon Bleach250 1/4,SALT Canyon Bleach250 10250,S Canyon Bleach,yes,PM Thermo,3.047,5.768,21.63,SALT,SF,PM,PETERMANLUMBER,GSD23,2,0.25,10100,164010,0,N
PM-0000538,SALT Maranello250 1/4,SALT Maranello250 10250,S Maranello,yes,PM Thermo,2.656,5.3045,20.72,SALT,SF,PM,PETERMANLUMBER,GS61M,2,0.25,10100,164041,0,N
PM-0000544,SALT Palisandro Azuro250 1/4,SALT Palisandro Azuro250 10250,S Palisandro Azuro,no,PM Thermo,2.656,5.3045,20.72,SALT,SF,PM,PETERMANLUMBER,GSDF8,2,0.25,10100,164120,0,N
PM-0000548,SALT Panna250 1/4,SALT Panna250 10250,S Panna,yes,PM Thermo,2.656,5.3045,20.72,SALT,SF,PM,PETERMANLUMBER,GS98R,2,0.25,10100,164150,0,N
PM-0000553,SALT Rustic Oak250 1/4,SALT Rustic Oak250,S Rustic Oak,yes,PM Thermo,2.656,5.3045,20.72,SALT,SF,PM,PETERMANLUMBER,GSDF5,2,0.25,10100,164190,0,N
PM-0000567,Bankers Grey 750,Bankers Grey ,Iron Mountain,yes,PM Thermo,2.133,4.6865,19.49,PANOLAM,SF,PM,SPELLMAN,0,2,0.75,2,114075,0,Y
PM-0000568,Calypso 3/4,CALYPSO,Birchwood Breeze (Calypso) Δ,no,PM Thermo,2.029,4.5629,19.25,0,SF,PM,SPELLMAN,0,2,0.75,3,117021,0,Y
PM-0000576,SALT LAKESHORE OAK 3/4,SALT Lakeshore Oak,S Lakeshore Oak,no,PM Thermo,4.453,7.4366,24.93,SALT,SF,PM,PETERMANLUMBER,GSDF4,2,0.75,15150,164000,0,N
PM-0000577,SALT Antricite Linen 750,SALT Antricite Linen ,Midnight Shadows,yes,PM Thermo,3.094,5.8298,21.75,SALT,SF,PM,PETERMAN,GSX7R,2,0.75,6,164001,0,Y
PM-0000581,SALT Canyon Bleach 3/4,SALT Canyon Bleach,S Canyon Bleach,yes,PM Thermo,4.453,7.4366,24.93,SALT,SF,PM,PETERMANLUMBER,GSD23,2,0.75,15150,164010,0,N
PM-0000594,SALT Maranello 3/4,SALT Maranello,S Maranello,no,PM Thermo,4.453,7.4366,24.93,SALT,SF,PM,PETERMANLUMBER,GS61M,2,0.75,15150,164041,0,N
PM-0000600,SALT Palisandro Azuro 3/4,SALT Palisandro Azuro,S Palisandro Azuro,yes,PM Thermo,4.453,7.4366,24.93,SALT,SF,PM,PETERMANLUMBER,GSDF8,2,0.75,15150,164120,0,N
PM-0000604,SALT Panna 3/4,SALT Panna,S Panna,yes,PM Thermo,4.453,7.4366,24.93,SALT,SF,PM,PETERMANLUMBER,GS98R,2,0.75,15150,164150,0,N
PM-0000609,SALT Rustic Oak 3/4,SALT Rustic Oak,S Rustic Oak,yes,PM Thermo,4.453,7.4366,24.93,SALT,SF,PM,PETERMANLUMBER,GSDF5,2,0.75,15150,164190,0,N
PM-0000623,U Canvas 750,U Canvas 750,Teacloth,yes,PM Thermo,2,4.532,19.18,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,6,166660,0,Y
PM-0000624,U Canvas 250,U Canvas 250,Teacloth,yes,PM Thermo,1.5,3.9449,18,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,20150,166660,0,Y
PM-0000625,U Cannes 250,U Cannes 250,Summer Oak,yes,PM Thermo,2.457,5.0779,20.25,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,10100,166650,0,Y
PM-0000626,T First Class 250,T First Class 250,Weathered Oak,yes,PM Thermo,2.07,4.6144,19.34,TAFISA,SF,PM,HARDWOODS,0,2,0.25,10100,166675,0,Y
PM-0000627,U Chino 250,U Chino 250,Cool Blue,yes,PM Thermo,1.866,4.3775,18.86,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,20150,166680,0,Y
PM-0000628,U Nizza250 1/4,U NIZZA250,Ammonite,no,PM Thermo,2.457,5.0779,20.25,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,10100,167016,0,Y
PM-0000629,U Skye 250,U Skye 250,Foggy Mornings,yes,PM Thermo,2.457,5.0779,20.25,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,10100,167021,0,Y
PM-0000630,SALT Lakeshore Oak250 1/4,Salt Lakeshore Oak250,S Lakeshore Oak,yes,PM Thermo,2.656,5.3045,20.72,SALT,SF,PM,PETERMANLUMBER,0,2,0.25,10100,164000,0,N
PM-0000631,CL Cool Grey Linen250 1/4,CL Cool Grey Linen250,CL Cool Grey Linen,yes,PM Thermo,3.113,5.8504,21.79,CLEAF,SF,PM,E.B. Bradley,0,2,0.25,10100,110860,0,N
PM-0000632,CL Khaki Linen250 1/4,CL Khaki Linen250,CL Khaki Linen,yes,PM Thermo,2.103,4.6556,19.42,CLEAF,SF,PM,E.B. Bradley,0,2,0.25,10100,110850,0,N
PM-0000633,CL Rialto250 1/4,CL Rialto250,CL Rialto,yes,PM Thermo,3.113,5.8504,21.79,CLEAF,SF,PM,E.B. Bradley,0,2,0.25,10100,110710,0,N
PM-0000634,U Cannes 750,U Cannes,Summer Oak,yes,PM Thermo,2.514,5.1397,20.38,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,5,166650,0,Y
PM-0000635,T First Class 750,T First Class 750,Weathered Oak,yes,PM Thermo,2.16,4.7174,19.55,TAFISA,SF,PM,HARDWOODS,0,2,0.75,5,166675,0,Y
PM-0000636,U Chino 750,U Chino 750,Cool Blue,yes,PM Thermo,2.217,4.7895,19.69,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,6,166680,0,Y
PM-0000637,U Nizza 3/4,U NIZZA,Ammonite,yes,PM Thermo,2.514,5.1397,20.38,UNIBOARD,SF,PM,Spellman,0,2,0.75,5,167016,0,Y
PM-0000638,U Skye 750,U Skye,Foggy Mornings,yes,PM Thermo,2.514,5.1397,20.38,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,5,167021,0,Y
PM-0000639,CL Cool Grey Linen 3/4,M Cool Grey Linen,CL Cool Grey Linen,yes,PM Thermo,3.113,5.8504,21.79,CLEAF,SF,PM,E.B. Bradley,0,2,0.75,15150,110860,0,N
PM-0000644,U Mistral 250,U Mistral250,Wheat Field,yes,PM Thermo,2.457,5.0779,20.25,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,10100,167013,0,Y
PM-0000645,U Monaco 250,U Monaco 250,Dark Walnut,yes,PM Thermo,2.457,5.0779,20.25,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,10100,167014,0,Y
PM-0000646,U Nova White Rio 250,U Nova White Rio 250,Whisper White,yes,PM Thermo,1.502,3.9449,18,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,10250,167017,0,Y
PM-0000649,SALT Antricite Linen 250,SALT Antricite Linen 250,Midnight Shadows,yes,PM Thermo,2.422,5.0367,20.17,SALT,SF,PM,PETERMAN,0,2,0.25,20150,164001,0,Y
PM-0000654,U Mistral 750,U Mistral 750,Wheat Field,yes,PM Thermo,2.514,5.1397,20.38,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,5,167013,0,Y
PM-0000655,U Monaco 750,U Monaco,Dark Walnut,yes,PM Thermo,2.514,5.1397,20.38,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,5,167014,0,Y
PM-0000656,U Nova White Rio 750,U Nova White Rio 750,Whisper White,yes,PM Thermo,1.802,4.2951,18.71,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,4,167017,0,Y
PM-0000657,MLX Deep Blue SM 750,MLX Deep Blue SM 750,Coastal Living,yes,PM Thermo,6.344,9.682,29.37,MIRLUX,SF,PM,SPELLMAN,0,2,0.75,7,109200,0,Y
PM-0000658,MLX Deep Blue SM 250,MLX Deep Blue SM 250,Coastal Living,yes,PM Thermo,5.472,8.6417,27.33,MIRLUX,SF,PM,SPELLMAN,0,2,0.25,20200,109200,0,Y
PM-0000659,MLX Graphite SM 750,MLX Graphite SM 750,Asphalt,yes,PM Thermo,6.344,9.682,29.37,MIRLUX,SF,PM,SPELLMAN,0,2,0.75,7,109250,0,Y
PM-0000670,MLX Graphite SM 250,MLX Graphite SM 250,Asphalt,yes,PM Thermo,5.472,8.6417,27.33,MIRLUX,SF,PM,SPELLMAN,0,2,0.25,20200,109250,0,Y
PM-0000671,MLX White SM 750,MLX White SM 750,Cloud,yes,PM Thermo,6.344,9.682,29.37,MIRLUX,SF,PM,SPELLMAN,0,2,0.75,7,109500,0,Y
PM-0000672,MLX White SM 250,MLX White SM 250,Cloud,yes,PM Thermo,5.472,8.6417,27.33,MIRLUX,SF,PM,SPELLMAN,0,2,0.25,20200,109500,0,Y
PM-0000673,U Riva 250,U Riva250,Irish Cream,yes,PM Thermo,2.457,5.0779,20.25,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,10100,167019,0,Y
PM-0000674,U Riva 750,U Riva,Irish Cream,yes,PM Thermo,2.514,5.1397,20.38,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,5,167019,0,Y
PM-0000675,OPULENT OLMO 3/4,Opullent Olmo,Riverwood (Opulent Olmo) Δ,no,PM Thermo,1.895,4.4084,18.93,0,SF,PM,SPELLMAN,0,2,0.75,3,20,0,Y
PM-0000676,U COASTAL PEAR 3/4,U COASTAL PEAR 3/4,U COASTAL PEAR 3/4,yes,PM Thermo,3.318,6.0976,22.27,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,15150,166690,0,N
PM-0000677,White Linen 250,White Linen 250,White Linen 250,yes,PM Thermo,1.455,3.8831,17.9,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,20150,167100,0,N
PM-0000678,White Linen 750,White Linen 750,White Linen 750,yes,PM Thermo,1.83,4.326,18.78,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,6,167100,0,N
PM-0000679,Beige Textile 250,Beige Textile 250,Tweed,yes,PM Thermo,1.69,4.1612,18.45,EGGER,SF,PM,HARDWOODS,0,2,0.25,20150,167150,0,Y
PM-0000680,Beige Textile 750,Tweed,Tweed,yes,PM Thermo,2.02,4.5526,19.23,EGGER,SF,PM,HARDWOODS,0,2,0.75,6,167150,0,Y
PM-0000681,Blanco 3/4,PEARL_RIVER,Pearl River (Blanco SL) Δ,0,PM Thermo,1.74,4.223,18.56,Specialty Lam.,SF,PM,SPELLMAN,0,2,0.75,3,168100,0,Y
PM-0000682,Blanco250 1/4,PEARL_RIVER250,Pearl River (Blanco SL) Δ,0,PM Thermo,1.57,4.0273,18.17,Specialty Lam.,SF,PM,SPELLMAN,0,2,0.25,10205,168100,0,Y
PM-0000683,U Sheer Linen 250,U Sheer Linen 250,Chesapeake Bay,yes,PM Thermo,1.866,4.3775,18.86,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,20150,164009,0,Y
PM-0000684,U Sheer Linen 750,U Sheer Linen 750,Chesapeake Bay,yes,PM Thermo,2.217,4.7895,19.69,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,6,164009,0,Y
PM-0000685,SALT Uva250 1/4,SALT Uva250 1/4,SALT Uva250 1/4,0,PM Thermo,2.89,5.5826,21.27,SALT,SF,PM,PETERMAN,0,2,0.25,10100,164250,0,N
PM-0000686,SALT Uva 3/4 ,SALT Uva 3/4 ,SALT Uva 3/4 ,0,PM Thermo,3.828,6.695,23.46,SALT,SF,PM,PETERMAN,0,2,0.75,15150,164250,0,N
PM-0000687,SALT Mahnolia Linen250 1/4 ,SALT Mahnolia Linen250 1/4 ,SALT Mahnolia Linen250 1/4 ,0,PM Thermo,2.89,5.5826,21.27,SALT,SF,PM,PETERMAN,0,2,0.25,10100,164039,0,N
PM-0000688,SALT Mahnolia Linen 3/4,SALT Mahnolia Linen 3/4,SALT Mahnolia Linen 3/4,0,PM Thermo,3.828,6.695,23.46,SALT,SF,PM,PETERMAN,0,2,0.75,15150,164039,0,N
PM-0000689,U Nova White 250,U Nova White 250,Snow Drift,yes,PM White,1.202,2.9561,11.48,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,10200,200110,0,Y
PM-0000690,U Nova White 750,U Nova White,Snow Drift,yes,PM White,1.023,2.7604,11.48,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,2,200110,0,Y
PM-0000693,Antique White 250,Antique White 250,Warm Spring,yes,PM Thermo,1.476,3.914,17.94,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,10200,111580,0,Y
PM-0000694,Antique White 750,Antique White 750,Warm Spring,yes,PM Thermo,1.829,4.326,18.78,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,2,111580,0,Y
PM-0000695,Satin 250,Satin 250,Bridal Veil,yes,PM Thermo,1.418,3.8419,17.81,KRONOSPAN,SF,PM,SPELLMAN,0,2,0.25,10200,200140,0,Y
PM-0000696,Satin 750,Satin 750,Bridal Veil,yes,PM Thermo,1.63,4.0891,18.31,KRONOSPAN,SF,PM,SPELLMAN,0,2,0.75,2,200140,0,Y
PM-0000697,U Sage 250,Sage 250,Desert Sage,yes,PM Thermo,1.9,4.4187,18.94,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,10200,200150,0,Y
PM-0000698,U Sage 750,Sage 750,Desert Sage,yes,PM Thermo,2.22,4.7895,19.7,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,2,200150,0,Y
PM-0000699,Smoke Green 250,Smoke Green 250,Tea Leaf,yes,PM Thermo,1.496,3.9346,17.99,KRONOSPAN,SF,PM,SPELLMAN,0,2,0.25,10200,200160,0,Y
PM-0000700,Smoke Green 750,Smoke Green 750,Tea Leaf,yes,PM Thermo,1.697,4.1715,18.46,KRONOSPAN,SF,PM,SPELLMAN,0,2,0.75,2,200160,0,Y
PM-0000701,Alby Blue 250,Alby Blue 250,Urban Blue,yes,PM Thermo,1.496,3.9346,17.99,KRONOSPAN,SF,PM,SPELLMAN,0,2,0.25,10200,200170,0,Y
PM-0000702,Alby Blue 750,Alby Blue 750,Urban Blue,yes,PM Thermo,1.697,4.1715,18.46,KRONOSPAN,SF,PM,SPELLMAN,0,2,0.75,2,200170,0,Y
PM-0000703,T Ganache 250,T Ganache 250,Bayou Cypress,yes,PM Thermo,1.52,3.9655,18.05,TAFISA,SF,PM,HARDWOODS,0,2,0.25,10100,200180,0,Y
PM-0000704,T Ganache 750,T Ganache 750,Bayou Cypress,yes,PM Thermo,1.91,4.429,18.96,TAFISA,SF,PM,HARDWOODS,0,2,0.75,5,200180,0,Y
PM-0000705,White Nordic Wood 250,White Nordic Wood 250,Norwegian Wood,yes,PM Thermo,1.496,3.9346,17.99,KRONSPAN,SF,PM,SPELLMAN,0,2,0.25,10205,200190,0,Y
PM-0000706,White Nordic Wood 750,White Nordic Wood 750,Norwegian Wood,yes,PM Thermo,1.697,4.1715,18.46,KRONSPAN,SF,PM,SPELLMAN,0,2,0.75,5,200190,0,Y
PM-0000707,Vintage Harbor Oak 250,Vintage Harbor Oak 250,Rustic Oak,yes,PM Thermo,1.796,4.2951,18.7,KRONSPAN,SF,PM,SPELLMAN,0,2,0.25,10100,200210,0,Y
PM-0000708,Vintage Harbor Oak 750,Vintage Harbor Oak 750,Rustic Oak,yes,PM Thermo,1.992,4.5217,19.16,KRONSPAN,SF,PM,SPELLMAN,0,2,0.75,5,200210,0,Y
PM-0000709,U Maria 250,U Maria 250,Forest Oak,yes,PM Thermo,1.816,4.3157,18.75,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,10100,200220,0,Y
PM-0000710,U Maria 750,U Maria 750,Forest Oak,yes,PM Thermo,2.217,4.7895,19.69,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,5,200220,0,Y
PM-0000711,U Chicory 250,U Chicory 250,Root Tea,yes,PM Thermo,1.866,4.3775,18.86,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,10100,200230,0,Y
PM-0000712,U Chicory 750,U Chicory 750,Root Tea,yes,PM Thermo,2.28,4.8616,19.83,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,5,200230,0,Y
PM-0000713,U Otter Grey 250,U Otter Grey 250,Gray Shoreline,yes,PM Thermo,1.674,4.1509,18.41,UNIBOARD,SF,PM,SPELLMAN,0,2,0.25,20150,200240,0,Y
PM-0000714,U Otter Grey 750,U Otter Grey 750,Gray Shoreline,yes,PM Thermo,1.947,4.4702,19.05,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,6,200240,0,Y
PM-0000715,U New England Almond/Nova White 750,U New England Almond/Nova White 750,Cafe Au Lait / White,yes,PM Thermo,1.785,4.2745,12.5,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,8,200250,0,Y
PM-0000716,U Canadian Grey / Nova White 750,U Canadian Grey / Nova White 750,Steel Grey / White,yes,PM Thermo,1.785,4.2745,12.5,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,8,200260,0,Y
PM-0000717,U Graphite Spectrum / Nova White 750,U Graphite Spectrum / Nova White 750,Cosmic Dust / White,yes,PM Thermo,1.743,4.223,12.5,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,8,200270,0,Y
PM-0000718,U Crema Cherry / Nova White 750,U Crema Cherry / Nova White 750,Danish Maple / White,yes,PM Thermo,2.237,4.8101,12.5,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,8,200280,0,Y
PM-0000719,U Nova White XL 750,U Nova White XL 750,Snow Drift XL,yes,PM Thermo,1.137,3.5123,17.16,UNIBOARD,SF,PM,SPELLMAN,0,2,0.75,9,200110,0,Y
QZ-0000001,Nimbus,Nimbus,Nimbus,0,0,22.64,45.9,56.6,Vadara ,SF,QZ,SPELLMAN,0,11,0.787,0,0,0,N
QZ-0000002,Silhouette,Silhouette,Silhouette,0,0,26.77,50.45,61.7,HanStone ,SF,QZ,Edgebanding Services ,0,11,0.787,0,0,0,N
QZ-0000003,Nordic Storm,Nordic Storm,Nordic Storm,0,0,21.09,55.51,65.36,Vadara ,SF,QZ,SPELLMAN,0,11,0.787,0,0,0,Y
QZ-0000004,Calacatta Dorada,Calacatta Dorada,Calacatta Dorada,0,0,21.09,55.51,65.36,Vadara ,SF,QZ,SPELLMAN,0,11,0.787,0,0,0,Y
QZ-0000005,Vittoria Wite,Vittoria Wite,Vittoria Wite,0,0,30.05,54.06,65.75,Della Terra ,SF,QZ,AZ Tile ,0,11,0.787,0,0,0,N
QZ-0000006,Calacatta Oro,Calacatta Oro,Calacatta Oro,0,0,22.84,57.23,67.44,Vadara,SF,QZ,SPELLMAN,0,11,0.787,0,0,0,Y
QZ-0000007,Petra Grigio,Petra Grigio,Petra Grigio,0,0,22.84,57.23,67.44,Vadara ,SF,QZ,SPELLMAN,0,11,0.787,0,0,0,Y
QZ-0000008,Marbella,Marbella,Marbella,0,0,32.78,57.06,69.12,Vadara ,SF,QZ,SPELLMAN,0,11,0.787,0,0,0,N
QZ-0000009,White Aurora,White Aurora,White Aurora,0,0,24.64,59.34,69.74,Vadara ,SF,QZ,SPELLMAN,0,11,0.787,0,0,0,Y
QZ-0000010,Newport,Newport,Newport,0,0,34.48,59.96,72.16,Cambria ,SF,QZ,Cambria ,0,11,0.787,0,0,0,Y
QZ-0000011,Sutherland,Sutherland,Sutherland,0,0,35.26,60.84,73.15,Cambria ,SF,QZ,Cambria ,0,11,0.787,0,0,0,Y
QZ-0000012,Bertoli,Bertoli,Bertoli,0,0,42.27,68.77,82.02,Della Terra,SF,QZ,AZ Tile ,0,11,0.787,0,0,0,Y
QZ-0000013,Haldi,Haldi,Haldi,0,0,43.91,69.3,82.85,Wilsonart ,SF,QZ,Wilsonart ,0,11,0.787,0,0,0,N
QZ-0000014,Carrick,Carrick,Carrick,0,0,47.78,73.56,87.63,Cambria ,SF,QZ,Cambria ,0,11,0.787,0,0,0,N
QZ-0000015,Annicca,Annicca,Annicca,0,0,49.91,75.9,90.26,Cambria ,SF,QZ,Cambria ,0,11,0.787,0,0,0,N
QZ-0000016,Wodan,Wodan,Wodan,0,0,17.7,41,50.92,Diresco,SF,QZ,Diresco,0,11,0.787,0,0,0,Y
QZ-0000017,Ares,Ares,Ares,0,0,17.7,41,50.92,Diresco,SF,QZ,Diresco,0,11,0.787,0,0,0,Y
QZ-0000018,Sereno Gold,Sereno Gold,Sereno Gold,0,0,22.84,61.58,72.18,Vadara ,SF,QZ,SPELLMAN,0,11,0.787,0,0,0,Y
QZ-0000019,Helmsley,Helmsley,Helmsley,0,0,26.55,51,62.12,Cambria ,SF,QZ,Cambria,0,11,0.787,0,0,0,Y
QZ-0000020,London Sky,London Sky,London Sky,0,0,29.53,54.37,65.89,Corian,SF,QZ,Hallmark,0,11,0.787,0,0,0,Y
QZ-0000021,Palmeri,Palmeri,Palmeri,0,0,29.65,54.51,66.05,Della Terra ,SF,QZ,AZ Tile ,0,11,0.787,0,0,0,Y
QZ-0000022,Marble Falls,Marble Falls,Marble Falls,0,0,24.25,48.4,59.21,Wilsonart ,SF,QZ,Wilsonart ,0,11,0.787,0,0,0,Y
QZ-0000023,Logan Pass,Logan Pass,Logan Pass,0,0,24.25,48.4,59.21,Wilsonart ,SF,QZ,Wilsonart ,0,11,0.787,0,0,0,Y
QZ-0000024,Sereno Bianco,Sereno Bianco,Sereno Bianco,0,0,22.84,57.23,67.44,Vadara ,SF,QZ,Spellman,0,11,0.787,0,0,0,Y
QZ-0000025,Sterling Light,Sterling Light,Sterling Light,0,0,24.64,59.34,69.74,Vadara ,SF,QZ,Spellman,0,11,0.787,0,0,0,Y
SN-0000001,Afternoon Showers ST,Afternoon Showers,Afternoon Showers,yes,Stain,0.215,1,5.85,STAIN,SF,S,LOUIS,L_CAZ02698_1,0,1,0,0,0,Y
SN-0000002,Alive In Memphis ST,Alive In Memphis ST,Alive In Memphis ST,yes,Stain,0.25,1.04,5.97,STAIN,SF,S,LOUIS,L_CAZ02894_1,0,1,0,0,0,N
SN-0000003,Arbor Myrtle ST,Arbor Myrtle,Sugar Maple,yes,Stain,0.228,1.01,5.9,STAIN,SF,S,LOUIS,L_CAZ02292_1,0,1,0,0,0,Y
SN-0000004,Backwoods Sycamore ST,Backwoods Sycamore ST,Backwoods Sycamore,yes,Stain,0.197,0.98,5.8,STAIN,SF,S,LOUIS,L_CAZ02706_1,0,1,0,0,0,N
SN-0000005,Bella Terra ST,Bella Terra ST,Bella Terra,yes,Stain,0.218,1,5.87,STAIN,SF,S,LOUIS,L_CAZ02639_1,0,1,0,0,0,Y
SN-0000006,Brown Pearwood ST,Brown Pearwood(Choc Pear),Walk in the Woods,0,Stain,0.319,1.12,6.19,STAIN,SF,S,LOUIS,L_CAZ02293_1,0,1,0,0,0,Y
SN-0000007,Castle Oak ST,Castle Oak ST,Castle Oak ST,0,Stain,0.228,1.01,5.9,STAIN,SF,S,LOUIS,L_CAZ02976_1,0,1,0,0,0,N
SN-0000008,Chusto Printatre ST,Chusto Printatre ST,Chusto Printatre,0,Stain,0.228,1.01,5.9,STAIN,SF,S,LOUIS,L_CAZ02969_1,0,1,0,0,0,N
SN-0000009,Corretto Cherry ST,Corretto Cherry ST,Corretto Cherry,0,Stain,0.228,1.01,5.9,STAIN,SF,S,LOUIS,L_CAZ02700_1,0,1,0,0,0,N
SN-0000010,Dusk to Dawn ST,Dusk to Dawn ST,Dusk to Dawn,0,Stain,0.239,1.02,5.94,STAIN,SF,S,LOUIS,L_CAZ02977_1,0,1,0,0,0,N
SN-0000011,Electo Printatre ST,Electo Printatre ST,Electo Printatre,0,Stain,0.286,1.08,6.09,STAIN,SF,S,LOUIS,L_CAZ02697_1,0,1,0,0,0,N
SN-0000012,English Oak ST,English Oak ST,English Oak,0,Stain,0.286,1.08,6.09,STAIN,SF,S,LOUIS,L_CAZ02764_1,0,1,0,0,0,N
SN-0000013,Espresso Maple ST,Espresso Maple ST,Espresso Maple,0,Stain,0.286,1.08,6.09,STAIN,SF,S,LOUIS,L_CAZ02884_1,0,1,0,0,0,N
SN-0000014,Field Cherry ST,Field Cherry ST,Field Cherry,0,Stain,0.278,1.07,6.06,STAIN,SF,S,LOUIS,L-CAZ03485-1,0,1,0,0,0,N
SN-0000015,Gotta Havit ST,Gotta Havit ST,Mango Tango,0,Stain,0.286,1.08,6.09,STAIN,SF,S,LOUIS,L_CAZ02696_1,0,1,0,0,0,N
SN-0000016,Gunstock Walnut ST,Gunstock Walnut,Maple Walnut,0,Stain,0.327,1.13,6.22,STAIN,SF,S,LOUIS,L_CAZ02762_1,0,1,0,0,0,N
SN-0000017,Kona Blend ST,Kona Blend ST,Kona Blend,0,Stain,0.286,1.08,6.09,STAIN,SF,S,LOUIS,L_CAZ03441_1,0,1,0,0,0,N
SN-0000018,Mahogany ST,Mahogany,Mahgony,0,Stain,0.307,1.1,6.15,STAIN,SF,S,LOUIS,L_CAZ02812_1,0,1,0,0,0,N
SN-0000019,Mahogany Impression ST,Mahogany Impression,Acer Rubrum,0,Stain,0.369,1.17,6.35,STAIN,SF,S,LOUIS,L_CAZ02552_1,0,1,0,0,0,N
SN-0000020,Mocha Cherry ST,Mocha Cherry,Cafe Mocha,0,Stain,0.224,1.01,5.89,STAIN,SF,S,LOUIS,l_CAZ02295_1,0,1,0,0,0,Y
SN-0000021,Morning Dew ST,Morning Dew ST,Morning Dew,0,Stain,0.223,1.01,5.89,STAIN,SF,S,LOUIS,L_CAZ03207_1,0,1,0,0,0,N
SN-0000022,Nightfall ST,Nightfall ST,Tea Kettle,0,Stain,0.307,1.1,6.15,STAIN,SF,S,LOUIS,L_CAZ02556_1,0,1,0,0,0,N
SN-0000024,Nutmeg Cherry ST,Nutmeg Cherry,Nutmeg Cherry,0,Stain,0.211,0.99,5.84,STAIN,SF,S,LOUIS,L_CAZ2701_1,0,1,0,0,0,N
SN-0000025,Opto Printatre ST,Opto Printatre ST,Opto Printatre,0,Stain,0.221,1,5.88,STAIN,SF,S,LOUIS,L_CAZ02687_1,0,1,0,0,0,N
SN-0000026,Opulent Olmo ST,Opulent Olmo ST,Opulent Olmo (Riverwood) Δ,0,Stain,0.224,1.01,5.89,STAIN,SF,S,LOUIS,L_CAZ02804_1,0,1,0,0,0,Y
SN-0000027,Select Walnut ST,Select Walnut ST,Select Walnut,0,Stain,0.267,1.06,6.03,STAIN,SF,S,LOUIS,L_CAZ03046_1,0,1,0,0,0,N
SN-0000028,Twilight ST,Twilight ST,Twilight,0,Stain,0.258,1.05,6,STAIN,SF,S,LOUIS,L_CAZ02750_1,0,1,0,0,0,Y
SN-0000029,Vienna Cherry ST,Vienna Cherry ST,Vienna Cherry,0,Stain,0.206,0.99,5.82,STAIN,SF,S,LOUIS,L_CAZ02525_1,0,1,0,0,0,N
SN-0000030,Custom Match Stain,Custom Match Stain,Custom Match Stain,0,Stain,0.394,1.2,6.44,STAIN,SF,S,LOUIS,0,0,1,0,0,0,N
